date,type,src,dst,weight
2023-04-01,corr,ARG,URY,0.5878421743390322
2023-04-01,corr,BRA,CHL,0.6477941386726412
2023-04-01,corr,BRA,COL,0.6619317225047869
2023-04-01,corr,BRA,DOM,0.8142049177972837
2023-04-01,corr,BRA,MEX,0.7649382312995383
2023-04-01,corr,BRA,PAN,0.601962585729953
2023-04-01,corr,BRA,PER,0.673205854211463
2023-04-01,corr,BRA,SLV,0.45283476064928685
2023-04-01,corr,BRA,URY,0.6876251214648007
2023-04-01,corr,CHL,COL,0.7931505911008826
2023-04-01,corr,CHL,DOM,0.8094153978931201
2023-04-01,corr,CHL,MEX,0.7228873780569149
2023-04-01,corr,CHL,PAN,0.8721960134880117
2023-04-01,corr,CHL,PER,0.882637979877948
2023-04-01,corr,CHL,URY,0.8869563583708178
2023-04-01,corr,COL,DOM,0.8013121215308304
2023-04-01,corr,COL,MEX,0.7822552220577436
2023-04-01,corr,COL,PAN,0.6846551663502984
2023-04-01,corr,COL,PER,0.7475584289008673
2023-04-01,corr,COL,SLV,0.5508692456569738
2023-04-01,corr,COL,URY,0.7560733336310606
2023-04-01,corr,DOM,MEX,0.9074611086147734
2023-04-01,corr,DOM,PAN,0.778783743989283
2023-04-01,corr,DOM,PER,0.8041729271764827
2023-04-01,corr,DOM,SLV,0.553606893547035
2023-04-01,corr,DOM,URY,0.8389127347575365
2023-04-01,corr,ECU,MEX,0.4732652394688888
2023-04-01,corr,MEX,PAN,0.7735514446842903
2023-04-01,corr,MEX,PER,0.7831422281060227
2023-04-01,corr,MEX,SLV,0.624880002692492
2023-04-01,corr,MEX,URY,0.7806082586208388
2023-04-01,corr,PAN,PER,0.8822791349635912
2023-04-01,corr,PAN,URY,0.9188896263567216
2023-04-01,corr,PER,URY,0.9454767799409481
2023-04-01,partial,ARG,BRA,0.7622501642832811
2023-04-01,partial,ARG,CHL,0.8198960853685736
2023-04-01,partial,ARG,COL,0.7770640748438256
2023-04-01,partial,ARG,DOM,0.6564352739602337
2023-04-01,partial,ARG,MEX,0.7163981916459926
2023-04-01,partial,ARG,PAN,0.7094987802542648
2023-04-01,partial,ARG,PER,0.7710319061254401
2023-04-01,partial,ARG,URY,0.7969219095403279
2023-04-01,partial,BRA,CHL,0.9135833843661244
2023-04-01,partial,BRA,COL,0.7922752718465412
2023-04-01,partial,BRA,DOM,0.8762418780445834
2023-04-01,partial,BRA,ECU,0.5954484171189611
2023-04-01,partial,BRA,MEX,0.9097677648806944
2023-04-01,partial,BRA,PAN,0.8802676805948609
2023-04-01,partial,BRA,PER,0.903967417951884
2023-04-01,partial,BRA,SLV,0.482436717609482
2023-04-01,partial,BRA,URY,0.9208946296838844
2023-04-01,partial,CHL,COL,0.8511273700894675
2023-04-01,partial,CHL,DOM,0.8586536458654817
2023-04-01,partial,CHL,ECU,0.5295003346841065
2023-04-01,partial,CHL,MEX,0.9049630616600989
2023-04-01,partial,CHL,PAN,0.9678249213557325
2023-04-01,partial,CHL,PER,0.9678578698685001
2023-04-01,partial,CHL,SLV,0.5625930648645512
2023-04-01,partial,CHL,URY,0.9824378648904302
2023-04-01,partial,COL,DOM,0.7954347498797382
2023-04-01,partial,COL,ECU,0.5446039971092881
2023-04-01,partial,COL,MEX,0.7890529584648203
2023-04-01,partial,COL,PAN,0.804698903821815
2023-04-01,partial,COL,PER,0.849692608286396
2023-04-01,partial,COL,URY,0.8450681358762191
2023-04-01,partial,DOM,ECU,0.675362875114051
2023-04-01,partial,DOM,MEX,0.8861924097347365
2023-04-01,partial,DOM,PAN,0.8498423544208208
2023-04-01,partial,DOM,PER,0.8824755304149952
2023-04-01,partial,DOM,SLV,0.45511948414267245
2023-04-01,partial,DOM,URY,0.8822490282706299
2023-04-01,partial,ECU,MEX,0.6333102180667862
2023-04-01,partial,ECU,PAN,0.5628591705894297
2023-04-01,partial,ECU,PER,0.612262387626598
2023-04-01,partial,ECU,URY,0.569767275115242
2023-04-01,partial,MEX,PAN,0.9142904202749287
2023-04-01,partial,MEX,PER,0.9415378810722188
2023-04-01,partial,MEX,SLV,0.5062628755640369
2023-04-01,partial,MEX,URY,0.9366341710431066
2023-04-01,partial,PAN,PER,0.9681430858440415
2023-04-01,partial,PAN,SLV,0.6202690776441805
2023-04-01,partial,PAN,URY,0.979309666622656
2023-04-01,partial,PER,SLV,0.5372022895651373
2023-04-01,partial,PER,URY,0.9831012996933478
2023-04-01,partial,SLV,URY,0.564204832964056
2023-04-01,mst,ARG,MEX,0.8583459107735112
2023-04-01,mst,ARG,ECU,0.5734531625541194
2023-04-01,mst,BRA,DOM,0.8142049177972837
2023-04-01,mst,CHL,URY,0.8869563583708178
2023-04-01,mst,COL,DOM,0.8013121215308304
2023-04-01,mst,DOM,MEX,0.9074611086147734
2023-04-01,mst,DOM,URY,0.8389127347575365
2023-04-01,mst,MEX,SLV,0.624880002692492
2023-04-01,mst,PAN,URY,0.9188896263567216
2023-04-01,mst,PER,URY,0.9454767799409481
2023-07-01,corr,ARG,BRA,0.5680527728220612
2023-07-01,corr,ARG,CHL,0.5154308390599353
2023-07-01,corr,ARG,COL,0.6591395142680111
2023-07-01,corr,ARG,DOM,0.6871492092129905
2023-07-01,corr,ARG,ECU,0.4443597539934576
2023-07-01,corr,ARG,MEX,0.7908518864697502
2023-07-01,corr,ARG,PAN,0.6068710701796339
2023-07-01,corr,ARG,PER,0.526974578263892
2023-07-01,corr,ARG,SLV,0.46738216851610037
2023-07-01,corr,ARG,URY,0.4868702466569217
2023-07-01,corr,BRA,CHL,0.6720031483779505
2023-07-01,corr,BRA,COL,0.6951368576838276
2023-07-01,corr,BRA,DOM,0.8187364959382278
2023-07-01,corr,BRA,MEX,0.759878312075422
2023-07-01,corr,BRA,PAN,0.6062577323893421
2023-07-01,corr,BRA,PER,0.6945039644624436
2023-07-01,corr,BRA,SLV,0.4536698817367715
2023-07-01,corr,BRA,URY,0.683184312462003
2023-07-01,corr,CHL,COL,0.7414953510997623
2023-07-01,corr,CHL,DOM,0.824412238519471
2023-07-01,corr,CHL,MEX,0.7399469962975845
2023-07-01,corr,CHL,PAN,0.8840008441270868
2023-07-01,corr,CHL,PER,0.8885256079888354
2023-07-01,corr,CHL,URY,0.8966659328366229
2023-07-01,corr,COL,DOM,0.7834850772862515
2023-07-01,corr,COL,MEX,0.7853912089165132
2023-07-01,corr,COL,PAN,0.6578731273169846
2023-07-01,corr,COL,PER,0.7071541641411866
2023-07-01,corr,COL,SLV,0.5388782618276904
2023-07-01,corr,COL,URY,0.6980503449420433
2023-07-01,corr,DOM,MEX,0.9139926853342389
2023-07-01,corr,DOM,PAN,0.7880129758110205
2023-07-01,corr,DOM,PER,0.8352376908791855
2023-07-01,corr,DOM,SLV,0.5610257949390123
2023-07-01,corr,DOM,URY,0.8519602709992085
2023-07-01,corr,ECU,MEX,0.4939507135178518
2023-07-01,corr,MEX,PAN,0.7673280847661181
2023-07-01,corr,MEX,PER,0.8063492435548727
2023-07-01,corr,MEX,SLV,0.6202145824785101
2023-07-01,corr,MEX,URY,0.7811146588828684
2023-07-01,corr,PAN,PER,0.886123365091296
2023-07-01,corr,PAN,URY,0.9131561900773525
2023-07-01,corr,PER,SLV,0.4108113736874331
2023-07-01,corr,PER,URY,0.9449337462641733
2023-07-01,partial,ARG,BRA,0.7341681453493929
2023-07-01,partial,ARG,CHL,0.8129798785291684
2023-07-01,partial,ARG,COL,0.6544874538152757
2023-07-01,partial,ARG,DOM,0.6918696946320392
2023-07-01,partial,ARG,MEX,0.7362190810383283
2023-07-01,partial,ARG,PAN,0.7380762046488155
2023-07-01,partial,ARG,PER,0.7808067908432014
2023-07-01,partial,ARG,URY,0.8047352702875616
2023-07-01,partial,BRA,CHL,0.9237833913028357
2023-07-01,partial,BRA,COL,0.8046543133395158
2023-07-01,partial,BRA,DOM,0.8890062394440407
2023-07-01,partial,BRA,ECU,0.5011554124798654
2023-07-01,partial,BRA,MEX,0.9151894280131672
2023-07-01,partial,BRA,PAN,0.8889479368497571
2023-07-01,partial,BRA,PER,0.9107717852252607
2023-07-01,partial,BRA,SLV,0.5028024367398247
2023-07-01,partial,BRA,URY,0.9253494560118674
2023-07-01,partial,CHL,COL,0.8185064649633044
2023-07-01,partial,CHL,DOM,0.8683554165077538
2023-07-01,partial,CHL,MEX,0.9088758029179438
2023-07-01,partial,CHL,PAN,0.9705986241703225
2023-07-01,partial,CHL,PER,0.9680262238972229
2023-07-01,partial,CHL,SLV,0.5727924993381545
2023-07-01,partial,CHL,URY,0.9842780988704327
2023-07-01,partial,COL,DOM,0.7609845998253184
2023-07-01,partial,COL,ECU,0.4543839130716404
2023-07-01,partial,COL,MEX,0.7658681008332926
2023-07-01,partial,COL,PAN,0.776851382260316
2023-07-01,partial,COL,PER,0.8041109757387339
2023-07-01,partial,COL,SLV,0.45300084522262324
2023-07-01,partial,COL,URY,0.8113646213820266
2023-07-01,partial,DOM,ECU,0.5168556678913439
2023-07-01,partial,DOM,MEX,0.8984009185030569
2023-07-01,partial,DOM,PAN,0.8606018966044556
2023-07-01,partial,DOM,PER,0.8905603549332419
2023-07-01,partial,DOM,SLV,0.482459391810752
2023-07-01,partial,DOM,URY,0.8943335381251935
2023-07-01,partial,ECU,MEX,0.44762956215849875
2023-07-01,partial,ECU,PER,0.44711919417655255
2023-07-01,partial,ECU,URY,0.40150014075816287
2023-07-01,partial,MEX,PAN,0.9098685701011686
2023-07-01,partial,MEX,PER,0.9334883000702033
2023-07-01,partial,MEX,SLV,0.5432117062161216
2023-07-01,partial,MEX,URY,0.9367152458246529
2023-07-01,partial,PAN,PER,0.9676226615784579
2023-07-01,partial,PAN,SLV,0.6183183581167071
2023-07-01,partial,PAN,URY,0.9788988266971874
2023-07-01,partial,PER,SLV,0.5464574397256035
2023-07-01,partial,PER,URY,0.9831569267982291
2023-07-01,partial,SLV,URY,0.5715759135360304
2023-07-01,mst,ARG,MEX,0.7908518864697502
2023-07-01,mst,BRA,DOM,0.8187364959382278
2023-07-01,mst,CHL,URY,0.8966659328366229
2023-07-01,mst,COL,MEX,0.7853912089165132
2023-07-01,mst,DOM,MEX,0.9139926853342389
2023-07-01,mst,DOM,URY,0.8519602709992085
2023-07-01,mst,ECU,MEX,0.4939507135178518
2023-07-01,mst,MEX,SLV,0.6202145824785101
2023-07-01,mst,PAN,URY,0.9131561900773525
2023-07-01,mst,PER,URY,0.9449337462641733
2023-10-01,corr,ARG,BRA,0.5574234023614074
2023-10-01,corr,ARG,CHL,0.5122613772218774
2023-10-01,corr,ARG,COL,0.6412599041202847
2023-10-01,corr,ARG,DOM,0.6686131177306528
2023-10-01,corr,ARG,MEX,0.7769166187670685
2023-10-01,corr,ARG,PAN,0.6186207229748343
2023-10-01,corr,ARG,PER,0.5527955329881064
2023-10-01,corr,ARG,SLV,0.4189774497755841
2023-10-01,corr,ARG,URY,0.5100603111562135
2023-10-01,corr,BRA,CHL,0.6769225949064609
2023-10-01,corr,BRA,COL,0.6994565899144715
2023-10-01,corr,BRA,DOM,0.8435673087961306
2023-10-01,corr,BRA,MEX,0.771468799599378
2023-10-01,corr,BRA,PAN,0.6164508450541749
2023-10-01,corr,BRA,PER,0.6888148351477383
2023-10-01,corr,BRA,SLV,0.4141023564813971
2023-10-01,corr,BRA,URY,0.663032953231968
2023-10-01,corr,CHL,COL,0.7325101517821189
2023-10-01,corr,CHL,DOM,0.836180886891728
2023-10-01,corr,CHL,MEX,0.7459601064137955
2023-10-01,corr,CHL,PAN,0.8862367015889453
2023-10-01,corr,CHL,PER,0.8931758744236021
2023-10-01,corr,CHL,URY,0.8850843624906856
2023-10-01,corr,COL,DOM,0.7899438942017635
2023-10-01,corr,COL,MEX,0.7824214655418509
2023-10-01,corr,COL,PAN,0.6676955236074872
2023-10-01,corr,COL,PER,0.7031016842911593
2023-10-01,corr,COL,SLV,0.5270149842625528
2023-10-01,corr,COL,URY,0.6839997956202507
2023-10-01,corr,DOM,MEX,0.9129569970173229
2023-10-01,corr,DOM,PAN,0.7905967189953114
2023-10-01,corr,DOM,PER,0.8464226310249406
2023-10-01,corr,DOM,SLV,0.556490038031116
2023-10-01,corr,DOM,URY,0.8535579181064497
2023-10-01,corr,ECU,MEX,0.46231124251240413
2023-10-01,corr,MEX,PAN,0.769925028665566
2023-10-01,corr,MEX,PER,0.8252556727997284
2023-10-01,corr,MEX,SLV,0.6110415336336148
2023-10-01,corr,MEX,URY,0.7892218592811705
2023-10-01,corr,PAN,PER,0.9034047096863681
2023-10-01,corr,PAN,URY,0.9210049632356108
2023-10-01,corr,PER,SLV,0.4114216936478262
2023-10-01,corr,PER,URY,0.943853232136863
2023-10-01,partial,ARG,BRA,0.7082652022486438
2023-10-01,partial,ARG,CHL,0.7784436827262653
2023-10-01,partial,ARG,COL,0.6220565312529079
2023-10-01,partial,ARG,DOM,0.6688131588603732
2023-10-01,partial,ARG,MEX,0.710334926763818
2023-10-01,partial,ARG,PAN,0.7009668645885452
2023-10-01,partial,ARG,PER,0.7521893855912355
2023-10-01,partial,ARG,URY,0.7689398671027723
2023-10-01,partial,BRA,CHL,0.9269205150569569
2023-10-01,partial,BRA,COL,0.7973752268757234
2023-10-01,partial,BRA,DOM,0.900934592715874
2023-10-01,partial,BRA,ECU,0.4606676045653344
2023-10-01,partial,BRA,MEX,0.9251701848199869
2023-10-01,partial,BRA,PAN,0.8908465700223125
2023-10-01,partial,BRA,PER,0.9146369234812469
2023-10-01,partial,BRA,SLV,0.5048669611088745
2023-10-01,partial,BRA,URY,0.9231993559094146
2023-10-01,partial,CHL,COL,0.8042880703215132
2023-10-01,partial,CHL,DOM,0.8703376212757771
2023-10-01,partial,CHL,MEX,0.915556727268074
2023-10-01,partial,CHL,PAN,0.970048321101506
2023-10-01,partial,CHL,PER,0.9746862828775286
2023-10-01,partial,CHL,SLV,0.5665768728773473
2023-10-01,partial,CHL,URY,0.9837893821252714
2023-10-01,partial,COL,DOM,0.7590847907707474
2023-10-01,partial,COL,ECU,0.427231448033388
2023-10-01,partial,COL,MEX,0.7521299427709113
2023-10-01,partial,COL,PAN,0.7662610214285689
2023-10-01,partial,COL,PER,0.785659891298154
2023-10-01,partial,COL,SLV,0.43162632378157295
2023-10-01,partial,COL,URY,0.7902256676475905
2023-10-01,partial,DOM,ECU,0.49690809712147127
2023-10-01,partial,DOM,MEX,0.8939772493414274
2023-10-01,partial,DOM,PAN,0.8551224609526921
2023-10-01,partial,DOM,PER,0.8845050431912995
2023-10-01,partial,DOM,SLV,0.457622453179263
2023-10-01,partial,DOM,URY,0.8857310518396789
2023-10-01,partial,ECU,MEX,0.4257422840007126
2023-10-01,partial,ECU,PER,0.4156583556383314
2023-10-01,partial,MEX,PAN,0.9073759856095006
2023-10-01,partial,MEX,PER,0.9393948345900809
2023-10-01,partial,MEX,SLV,0.5269613459892787
2023-10-01,partial,MEX,URY,0.9382782628975331
2023-10-01,partial,PAN,PER,0.9732530878355246
2023-10-01,partial,PAN,SLV,0.608754151322236
2023-10-01,partial,PAN,URY,0.9787617811678128
2023-10-01,partial,PER,SLV,0.5375210272297353
2023-10-01,partial,PER,URY,0.9859187050073602
2023-10-01,partial,SLV,URY,0.5628250860085098
2023-10-01,mst,ARG,MEX,0.7769166187670685
2023-10-01,mst,BRA,DOM,0.8435673087961306
2023-10-01,mst,CHL,PER,0.8931758744236021
2023-10-01,mst,COL,DOM,0.7899438942017635
2023-10-01,mst,DOM,MEX,0.9129569970173229
2023-10-01,mst,DOM,URY,0.8535579181064497
2023-10-01,mst,ECU,MEX,0.46231124251240413
2023-10-01,mst,MEX,SLV,0.6110415336336148
2023-10-01,mst,PAN,URY,0.9210049632356108
2023-10-01,mst,PER,URY,0.943853232136863
2024-01-01,corr,ARG,BRA,0.4761785649968263
2024-01-01,corr,ARG,CHL,0.4955614622810863
2024-01-01,corr,ARG,COL,0.6201258704795631
2024-01-01,corr,ARG,DOM,0.6416950159861482
2024-01-01,corr,ARG,MEX,0.7437161934757994
2024-01-01,corr,ARG,PAN,0.4153735777761347
2024-01-01,corr,ARG,PER,0.5286108340551825
2024-01-01,corr,ARG,SLV,0.41999415122660216
2024-01-01,corr,ARG,URY,0.4173601672097537
2024-01-01,corr,BRA,CHL,0.6480647328117481
2024-01-01,corr,BRA,COL,0.7425220039485153
2024-01-01,corr,BRA,DOM,0.8516772409950872
2024-01-01,corr,BRA,MEX,0.7932697263023201
2024-01-01,corr,BRA,PAN,0.5637414235251469
2024-01-01,corr,BRA,PER,0.6952284520066038
2024-01-01,corr,BRA,SLV,0.5434250235118496
2024-01-01,corr,BRA,URY,0.6703544513125679
2024-01-01,corr,CHL,COL,0.7342212858287898
2024-01-01,corr,CHL,DOM,0.8089580266158958
2024-01-01,corr,CHL,MEX,0.7529985636117558
2024-01-01,corr,CHL,PAN,0.8424267124156286
2024-01-01,corr,CHL,PER,0.8953662767689862
2024-01-01,corr,CHL,URY,0.8511379708456274
2024-01-01,corr,COL,DOM,0.7929432163846055
2024-01-01,corr,COL,MEX,0.7960341632421002
2024-01-01,corr,COL,PAN,0.5812446321318759
2024-01-01,corr,COL,PER,0.7059061225402126
2024-01-01,corr,COL,SLV,0.47863762023241646
2024-01-01,corr,COL,URY,0.6711288622770404
2024-01-01,corr,DOM,MEX,0.9136122876665204
2024-01-01,corr,DOM,PAN,0.6568690126103167
2024-01-01,corr,DOM,PER,0.8353125838397831
2024-01-01,corr,DOM,SLV,0.5763312324923427
2024-01-01,corr,DOM,URY,0.8335658682688265
2024-01-01,corr,ECU,MEX,0.4125390495112046
2024-01-01,corr,MEX,PAN,0.6646572081561593
2024-01-01,corr,MEX,PER,0.8132594275126307
2024-01-01,corr,MEX,SLV,0.6724569309178942
2024-01-01,corr,MEX,URY,0.7461346660378659
2024-01-01,corr,PAN,PER,0.8099196363529845
2024-01-01,corr,PAN,URY,0.8105581016984811
2024-01-01,corr,PER,SLV,0.4619884278619239
2024-01-01,corr,PER,URY,0.9199771064275378
2024-01-01,partial,ARG,BRA,0.7380706460400682
2024-01-01,partial,ARG,CHL,0.7479498401817619
2024-01-01,partial,ARG,COL,0.5884263557065398
2024-01-01,partial,ARG,DOM,0.636062733428449
2024-01-01,partial,ARG,MEX,0.7135265510648015
2024-01-01,partial,ARG,PAN,0.7283724892709385
2024-01-01,partial,ARG,PER,0.7265401505391476
2024-01-01,partial,ARG,URY,0.7620548371510836
2024-01-01,partial,BRA,CHL,0.932077756629364
2024-01-01,partial,BRA,COL,0.822506898808817
2024-01-01,partial,BRA,DOM,0.8921424016397687
2024-01-01,partial,BRA,MEX,0.9449478028093173
2024-01-01,partial,BRA,PAN,0.8883377250830977
2024-01-01,partial,BRA,PER,0.9245760842727534
2024-01-01,partial,BRA,SLV,0.4533301533858513
2024-01-01,partial,BRA,URY,0.9372482929765729
2024-01-01,partial,CHL,COL,0.8110556276673028
2024-01-01,partial,CHL,DOM,0.8550558168622342
2024-01-01,partial,CHL,MEX,0.9291896751704218
2024-01-01,partial,CHL,PAN,0.9584082078084076
2024-01-01,partial,CHL,PER,0.975517325929278
2024-01-01,partial,CHL,SLV,0.5606655552582065
2024-01-01,partial,CHL,URY,0.9796943760824398
2024-01-01,partial,COL,DOM,0.772966307270141
2024-01-01,partial,COL,MEX,0.7851327629325919
2024-01-01,partial,COL,PAN,0.754215741370016
2024-01-01,partial,COL,PER,0.7943676810558152
2024-01-01,partial,COL,SLV,0.5070632669686971
2024-01-01,partial,COL,URY,0.7975079749161293
2024-01-01,partial,DOM,ECU,0.4412767090718454
2024-01-01,partial,DOM,MEX,0.8946633256424942
2024-01-01,partial,DOM,PAN,0.805240241281454
2024-01-01,partial,DOM,PER,0.8740887341810576
2024-01-01,partial,DOM,SLV,0.44652796500908215
2024-01-01,partial,DOM,URY,0.8774916067429164
2024-01-01,partial,MEX,PAN,0.8920134763487253
2024-01-01,partial,MEX,PER,0.941744554793876
2024-01-01,partial,MEX,SLV,0.4883542133641752
2024-01-01,partial,MEX,URY,0.939521521541463
2024-01-01,partial,PAN,PER,0.9500391639350941
2024-01-01,partial,PAN,SLV,0.5567872507484842
2024-01-01,partial,PAN,URY,0.953767564032834
2024-01-01,partial,PER,SLV,0.5206253353565683
2024-01-01,partial,PER,URY,0.9823425779590957
2024-01-01,partial,SLV,URY,0.5500458983917693
2024-01-01,mst,ARG,MEX,0.7437161934757994
2024-01-01,mst,BRA,DOM,0.8516772409950872
2024-01-01,mst,CHL,PER,0.8953662767689862
2024-01-01,mst,CHL,PAN,0.8424267124156286
2024-01-01,mst,COL,MEX,0.7960341632421002
2024-01-01,mst,DOM,MEX,0.9136122876665204
2024-01-01,mst,DOM,PER,0.8353125838397831
2024-01-01,mst,ECU,MEX,0.4125390495112046
2024-01-01,mst,MEX,SLV,0.6724569309178942
2024-01-01,mst,PER,URY,0.9199771064275378
2024-04-01,corr,ARG,BRA,0.47846269044430745
2024-04-01,corr,ARG,CHL,0.5512745183237178
2024-04-01,corr,ARG,COL,0.6085284100520288
2024-04-01,corr,ARG,DOM,0.6588564565550956
2024-04-01,corr,ARG,MEX,0.7485986650407853
2024-04-01,corr,ARG,PAN,0.45426745467778273
2024-04-01,corr,ARG,PER,0.554533325041824
2024-04-01,corr,ARG,SLV,0.411826344375459
2024-04-01,corr,ARG,URY,0.43422692145705405
2024-04-01,corr,BRA,CHL,0.6082616412272315
2024-04-01,corr,BRA,COL,0.7263146835513912
2024-04-01,corr,BRA,DOM,0.8702079512751975
2024-04-01,corr,BRA,MEX,0.7530117315223682
2024-04-01,corr,BRA,PAN,0.49386371437700516
2024-04-01,corr,BRA,PER,0.650690248982337
2024-04-01,corr,BRA,SLV,0.6287255461054084
2024-04-01,corr,BRA,URY,0.6391989496161987
2024-04-01,corr,CHL,COL,0.7470762238881702
2024-04-01,corr,CHL,DOM,0.7804696351202955
2024-04-01,corr,CHL,MEX,0.7541516304741662
2024-04-01,corr,CHL,PAN,0.7964984102553095
2024-04-01,corr,CHL,PER,0.8611057254831873
2024-04-01,corr,CHL,SLV,0.5121216488101469
2024-04-01,corr,CHL,URY,0.8076090667979785
2024-04-01,corr,COL,DOM,0.8041000385189396
2024-04-01,corr,COL,MEX,0.7678339792441141
2024-04-01,corr,COL,PAN,0.5478719768173014
2024-04-01,corr,COL,PER,0.6799251843266118
2024-04-01,corr,COL,SLV,0.5405484363130939
2024-04-01,corr,COL,URY,0.6556908039916395
2024-04-01,corr,DOM,MEX,0.9159105164203692
2024-04-01,corr,DOM,PAN,0.5903520754566559
2024-04-01,corr,DOM,PER,0.8223790668918103
2024-04-01,corr,DOM,SLV,0.6528929985289152
2024-04-01,corr,DOM,URY,0.815750556316645
2024-04-01,corr,ECU,MEX,0.430517562775059
2024-04-01,corr,MEX,PAN,0.6271278942974587
2024-04-01,corr,MEX,PER,0.8037381364301378
2024-04-01,corr,MEX,SLV,0.737439494643349
2024-04-01,corr,MEX,URY,0.721129904197822
2024-04-01,corr,PAN,PER,0.7318160490046267
2024-04-01,corr,PAN,SLV,0.41227103472880955
2024-04-01,corr,PAN,URY,0.750616941645735
2024-04-01,corr,PER,SLV,0.5800866818953921
2024-04-01,corr,PER,URY,0.8952261285943034
2024-04-01,corr,SLV,URY,0.45473024652607136
2024-04-01,partial,ARG,BRA,0.7463867239247803
2024-04-01,partial,ARG,CHL,0.764855678889653
2024-04-01,partial,ARG,COL,0.602102182975661
2024-04-01,partial,ARG,DOM,0.6858307375460289
2024-04-01,partial,ARG,MEX,0.7332391962143316
2024-04-01,partial,ARG,PAN,0.7421273947087861
2024-04-01,partial,ARG,PER,0.7513180057422314
2024-04-01,partial,ARG,URY,0.774776715154921
2024-04-01,partial,BRA,CHL,0.9367937995419969
2024-04-01,partial,BRA,COL,0.8374906296191384
2024-04-01,partial,BRA,DOM,0.9406746853129183
2024-04-01,partial,BRA,ECU,0.48844129924320573
2024-04-01,partial,BRA,MEX,0.9390363866144266
2024-04-01,partial,BRA,PAN,0.8923446514662429
2024-04-01,partial,BRA,PER,0.9305218052575486
2024-04-01,partial,BRA,URY,0.9418265819563402
2024-04-01,partial,CHL,COL,0.822112247407644
2024-04-01,partial,CHL,DOM,0.8816947457988413
2024-04-01,partial,CHL,MEX,0.9316093952159443
2024-04-01,partial,CHL,PAN,0.9587213032516055
2024-04-01,partial,CHL,PER,0.976863639331406
2024-04-01,partial,CHL,SLV,0.4702099981880665
2024-04-01,partial,CHL,URY,0.9815039085546434
2024-04-01,partial,COL,DOM,0.8321046928271717
2024-04-01,partial,COL,ECU,0.49949897424688006
2024-04-01,partial,COL,MEX,0.8031494082494831
2024-04-01,partial,COL,PAN,0.7662370634640642
2024-04-01,partial,COL,PER,0.8037818955789656
2024-04-01,partial,COL,URY,0.8115542236623348
2024-04-01,partial,DOM,ECU,0.5296549647394557
2024-04-01,partial,DOM,MEX,0.926316386854179
2024-04-01,partial,DOM,PAN,0.8250170882693447
2024-04-01,partial,DOM,PER,0.9020971121247341
2024-04-01,partial,DOM,URY,0.9103132433062738
2024-04-01,partial,ECU,MEX,0.49424699601090333
2024-04-01,partial,ECU,PER,0.45027028456933477
2024-04-01,partial,MEX,PAN,0.8882151269803484
2024-04-01,partial,MEX,PER,0.9419253394051947
2024-04-01,partial,MEX,URY,0.9398061184404484
2024-04-01,partial,PAN,PER,0.9449678778872626
2024-04-01,partial,PAN,SLV,0.4609819548675287
2024-04-01,partial,PAN,URY,0.9547398827443663
2024-04-01,partial,PER,SLV,0.42024384811006177
2024-04-01,partial,PER,URY,0.9846702320085413
2024-04-01,partial,SLV,URY,0.46289843885740617
2024-04-01,mst,ARG,MEX,0.7485986650407853
2024-04-01,mst,BRA,DOM,0.8702079512751975
2024-04-01,mst,CHL,PER,0.8611057254831873
2024-04-01,mst,CHL,PAN,0.7964984102553095
2024-04-01,mst,COL,DOM,0.8041000385189396
2024-04-01,mst,DOM,MEX,0.9159105164203692
2024-04-01,mst,DOM,PER,0.8223790668918103
2024-04-01,mst,ECU,MEX,0.430517562775059
2024-04-01,mst,MEX,SLV,0.737439494643349
2024-04-01,mst,PER,URY,0.8952261285943034
2024-07-01,corr,ARG,CHL,0.5142262582439626
2024-07-01,corr,ARG,COL,0.539780443332243
2024-07-01,corr,ARG,DOM,0.5929941946702217
2024-07-01,corr,ARG,MEX,0.7343458193104979
2024-07-01,corr,ARG,PER,0.5298350482235432
2024-07-01,corr,BRA,CHL,0.4523391961066799
2024-07-01,corr,BRA,COL,0.5304272909570001
2024-07-01,corr,BRA,DOM,0.750667860260386
2024-07-01,corr,BRA,MEX,0.5718328832477321
2024-07-01,corr,BRA,PER,0.5364725279513514
2024-07-01,corr,BRA,SLV,0.4116259184071772
2024-07-01,corr,BRA,URY,0.5606344592035711
2024-07-01,corr,CHL,COL,0.5986931744409859
2024-07-01,corr,CHL,DOM,0.7266988217507608
2024-07-01,corr,CHL,MEX,0.6271467062170285
2024-07-01,corr,CHL,PAN,0.7485410744177248
2024-07-01,corr,CHL,PER,0.7549357511280957
2024-07-01,corr,CHL,URY,0.7244762093055571
2024-07-01,corr,COL,DOM,0.6531368468874069
2024-07-01,corr,COL,MEX,0.5662157465212139
2024-07-01,corr,COL,PAN,0.40766872662661147
2024-07-01,corr,COL,PER,0.4925086823286984
2024-07-01,corr,COL,URY,0.5210303771571119
2024-07-01,corr,DOM,MEX,0.8515999096711185
2024-07-01,corr,DOM,PAN,0.5158805064850107
2024-07-01,corr,DOM,PER,0.8262617317258433
2024-07-01,corr,DOM,URY,0.830236218501342
2024-07-01,corr,MEX,PAN,0.5336534191049307
2024-07-01,corr,MEX,PER,0.6894839370037714
2024-07-01,corr,MEX,SLV,0.5102065080830372
2024-07-01,corr,MEX,URY,0.6252645818765286
2024-07-01,corr,PAN,PER,0.6546760318105161
