date,type,country,kappa_country,strength,degree
2021-04-01,corr,PER,0.9889417695395839,8.295722653400613,10
2021-07-01,corr,PER,0.9875101985887452,8.184402809878154,10
2021-10-01,corr,PER,0.9878940989604397,8.22656183489587,10
2022-01-01,corr,PER,0.9867852233087394,8.094617379321166,10
2022-04-01,corr,PER,0.9387360882614416,5.486551882812631,7
2022-07-01,corr,PER,0.9342281265463042,5.507891563324572,7
2022-10-01,corr,PER,0.9599979718396069,5.901723835812357,8
2023-01-01,corr,PER,0.9360560212368341,6.284690752080601,8
2023-04-01,corr,PER,0.9523635025642476,6.276891473333833,8
2023-07-01,corr,PER,0.9498361191438371,6.700613734333318,9
2023-10-01,corr,PER,0.9542573694882306,6.768245866146333,9
2024-01-01,corr,PER,0.9581832664556972,6.665568867365845,9
2024-04-01,corr,PER,0.9756027987512144,6.57950054665023,9
2024-07-01,corr,PER,0.9472132235672845,5.344527962274289,8
2024-10-01,corr,PER,0.9439830574454604,4.621338953917904,7
2025-01-01,corr,PER,0.902494363493291,3.478569637742104,6
2025-04-01,corr,PER,0.896238891533313,4.105492113656884,7
2025-07-01,corr,PER,0.8844066500545155,4.242105582086282,7
2025-10-01,corr,PER,0.9167352426558739,4.347352980391888,7
2026-01-01,corr,PER,0.9558145889448169,4.487330240790518,7
2026-04-01,corr,PER,0.9126133573458973,4.200750851986797,7
2009-10-01,corr,SLV,0.9867695301455035,8.073615649458871,10
2010-01-01,corr,SLV,0.9868248022221765,8.089535124494034,10
2010-04-01,corr,SLV,0.9865609135654709,8.024516748872001,10
2010-07-01,corr,SLV,0.986646505424417,8.058829264268592,10
2010-10-01,corr,SLV,0.9866585420155818,8.0632109039474,10
2011-01-01,corr,SLV,0.9644349649477282,5.465198586189755,8
2011-04-01,corr,SLV,0.950845353865635,6.662804309850535,9
2011-07-01,corr,SLV,0.9417358293091154,6.752881215329008,10
2011-10-01,corr,SLV,0.91822650576205,7.5299094418456916,10
2012-01-01,corr,SLV,0.9852278707347192,7.240232811248178,9
2012-04-01,corr,SLV,0.9866774596001494,7.564678360298328,9
2012-07-01,corr,SLV,0.9848225309971149,7.532021032187229,9
2012-10-01,corr,SLV,0.9725844253812734,8.14756126874036,10
2013-01-01,corr,SLV,0.9575629427201261,7.429108870833551,9
2013-04-01,corr,SLV,0.9714113617723097,6.612471188658354,9
2013-07-01,corr,SLV,0.9654691747232746,6.566441117683559,9
2013-10-01,corr,SLV,0.9244445580593299,5.167154647705281,8
2014-01-01,corr,SLV,0.9202978578353578,5.376879192281682,9
2014-04-01,corr,SLV,0.9342447382299935,5.617025641123656,9
2014-07-01,corr,SLV,0.9181472355287938,5.273681337947213,9
2014-10-01,corr,SLV,0.9006566259539635,5.118057250760633,9
2015-01-01,corr,SLV,0.9103540862898181,5.135934880085169,9
2015-04-01,corr,SLV,0.9433119259728523,6.67571783878976,10
2015-07-01,corr,SLV,0.9411188134494836,6.635556313298274,10
2015-10-01,corr,SLV,0.9337748482176854,6.9292023395441635,10
2016-01-01,corr,SLV,0.9588798375909118,7.026395542498174,10
2016-04-01,corr,SLV,0.9780714924748577,6.856597611169466,9
2016-07-01,corr,SLV,0.977372803675633,6.878469781104425,9
2016-10-01,corr,SLV,0.9555484098552872,5.804750860895013,9
